title,vote_count,vote_average
The Fury of the Wolf Man,3.0,6.7
The Sound and the Shadow,0.0,0.0
My Friend Rockefeller,9.0,6.2
Gypsies Are Found Near Heaven,5.0,7.0
Califórnia,11.0,7.7
Nil Battey Sannata,8.0,6.8
The Married Couple of the Year Two,11.0,5.8
Prince of Broadway,3.0,6.7
Rolling Papers,3.0,6.3
Kismat Konnection,17.0,5.0
Bitcoin: The End of Money as We Know It,13.0,6.6
The Irish Pub,5.0,8.6
Alice in Wonderland,20.0,6.1
Twenty Years Later,3.0,7.0
"You, Me and Him",8.0,5.6
Fender Bender,33.0,5.0
Tale About the Cat and the Moon,3.0,7.0
The King of the Kickboxers,15.0,5.9
The Emperor in August,5.0,7.0
The Infiltrator,592.0,6.6
Israel: Birth of a Nation,1.0,4.0
War Dogs,1392.0,6.8
After the Wall: A World United,0.0,0.0
Homme Less,1.0,7.0
Reality XL,0.0,0.0
Double Daddy,8.0,4.9
KidPoker,4.0,7.0
Electoral Dysfunction,0.0,0.0
The Book of Daniel,5.0,6.0
"Jia Zhangke, A Guy from Fenyang",0.0,0.0
Boys on the Run,6.0,5.4
Sunspring,7.0,6.6
Friday,11.0,6.0
Mono,19.0,4.7
Living in the Age of Airplanes,3.0,7.3
The Lost Valentine,29.0,7.2
Back in the Day,97.0,2.8
Winds,2.0,4.8
Undrafted,10.0,7.2
Zombie Nightmare,19.0,3.5
Outlaws and Angels,29.0,5.3
Brahman Naman,10.0,5.8
To Steal from a Thief,103.0,6.1
A Beautiful Planet,12.0,6.3
Helix,10.0,4.9
Collective Invention,8.0,5.8
Daniel Tosh: People Pleaser,2.0,4.0
Curse of the Crimson Altar,12.0,5.2
These Birds Walk,4.0,8.5
Un grand cri d'amour,1.0,7.0
We Will All Meet in Paradise,10.0,6.5
The Man in the Wall,0.0,0.0
Our RoboCop Remake,7.0,6.6
Abraham Lincoln vs. Zombies,45.0,4.2
The Iceman: Confessions of a Mafia Hitman,8.0,7.3
A Bullet for Sandoval,0.0,0.0
Adam,1.0,0.0
Adam,5.0,6.0
Forbidden Ground,28.0,5.9
The Blood of Jesus,1.0,5.0
Crash Landing,7.0,4.7
Dirty Gertie from Harlem U.S.A.,1.0,5.0
Hate for Hate,0.0,0.0
In Pursuit of Honor,4.0,6.3
Looking: The Movie,70.0,7.1
Love in the Rough,1.0,0.0
No More Excuses,1.0,5.0
Quantrill's Raiders,2.0,4.5
Rampage,2.0,6.0
Red Sun,5.0,6.5
Something for a Lonely Man,2.0,6.5
The Immortals,2.0,7.5
Films to Keep You Awake: Spectre,9.0,5.6
The Florodora Girl,1.0,0.0
The Green Inferno,4.0,4.3
Kiuleandra,3.0,7.7
Veiled Aristocrats,0.0,0.0
Victor Young Perez,4.0,5.3
Emma's Chance,24.0,5.4
The Prey,1.0,0.0
Cyborg X,13.0,4.6
Vigilante Diaries,27.0,4.7
The Iron Ivan,14.0,6.2
The Adversary,5.0,7.7
Encounters in the Deep,0.0,0.0
Ghostheads,8.0,6.4
Traders,19.0,6.2
On the Brain,4.0,4.0
Night of the Sharks,1.0,3.0
Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,1.0,7.5
Us Two,2.0,9.0
Rebirth,38.0,5.0
Ozzie,2.0,5.0
The Sporting Club,0.0,0.0
An Episode in the Life of an Iron Picker,7.0,7.3
Black,33.0,6.4
Dear Eleanor,25.0,6.2
The Great Martian War 1913 - 1917,4.0,6.5
I Am Belfast,4.0,7.5
Tony Robbins: I Am Not Your Guru,23.0,6.6
Author: The JT LeRoy Story,9.0,6.2
The New Kid,64.0,5.9
Schmitke,0.0,0.0
The Man with the Carnation,0.0,0.0
The Mirage,8.0,5.5
Walt Before Mickey,63.0,6.4
The Love Witch,73.0,5.9
Batman: The Killing Joke,485.0,6.2
Le Mataf,0.0,0.0
Lights of New York,3.0,5.7
American Juggalo,2.0,7.0
Oxyana,7.0,6.2
The Presence,15.0,3.9
Old Ironsides,1.0,5.0
The Vanishing Legion,0.0,0.0
The Emperor's Nightingale,2.0,4.0
Isle of the Snake People,2.0,1.8
That Girl in Yellow Boots,6.0,6.1
The Bloody Judge,5.0,6.4
The Torture Chamber of Dr. Sadism,12.0,6.3
Circus of Fear,7.0,5.1
Albino,2.0,4.0
Once Upon a Spy,6.0,5.5
Nutcracker Fantasy,1.0,8.0
The Far Pavilions,1.0,10.0
Around the World in 80 Days,21.0,6.2
The Disputation,0.0,0.0
Sherlock Holmes: Incident at Victoria Falls,3.0,5.3
Sherlock Holmes and the Leading Lady,4.0,3.5
The Rainbow Thief,7.0,5.5
Honeymoon Academy,1.0,8.0
Soul Music,6.0,6.7
Wyrd Sisters,5.0,5.7
Greyfriars Bobby,4.0,4.8
Gormenghast,9.0,6.6
I tromboni di Fra' Diavolo,1.0,5.0
Hollow,1.0,4.0
The Mysterious Mr. Wong,5.0,3.8
The Whispering Shadow,1.0,6.0
Alien Tornado,9.0,3.3
The Dark Eyes of London,3.0,5.8
The Mystery of the Marie Celeste,3.0,5.5
Poison Berry in my Brain,1.0,6.0
Bad Moms,1287.0,6.3
Hell or High Water,1304.0,7.2
Southside with You,80.0,5.7
Little Men,47.0,6.7
Meet the Blacks,64.0,4.5
The Democratic Terrorist,3.0,6.0
Terra Formars,18.0,4.8
Kingsglaive: Final Fantasy XV,201.0,6.8
Back to Mom's,153.0,5.6
1812,1.0,4.0
U Be Dead,0.0,0.0
Siccîn 2,2.0,6.0
Ghost Team,16.0,4.6
O Quatrilho,7.0,6.4
Madaari,11.0,7.9
El río que nos lleva,0.0,0.0
Komunaris chibukhi,0.0,0.0
I Love You Rosa,2.0,6.3
Bite,30.0,5.1
The Dragon Lives Again,1.0,10.0
Clash,14.0,7.9
Revenge of the Bridesmaids,85.0,6.1
Tricked,18.0,4.5
Happy End,9.0,6.2
Color Adjustment,0.0,0.0
Protagonist,1.0,8.0
Don't Breathe,1830.0,6.7
The Pills - Sempre meglio che lavorare,39.0,5.5
Enclave,9.0,7.1
"Hello, My Name Is Frank",0.0,0.0
Bridge and Tunnel,0.0,0.0
The Death and Life of Otto Bloom,1.0,10.0
47 Meters Down,548.0,5.1
Trivisa,16.0,7.0
Scare Campaign,36.0,6.2
Gabo: The Creation of Gabriel Garcia Marquez,1.0,7.0
Hillary's America: The Secret History of the Democratic Party,28.0,6.6
Pufnstuf,6.0,7.7
My Best Friend,6.0,6.0
Guys and Dolls,2.0,7.5
In Celebration,1.0,5.0
In the Family,7.0,7.4
The Final Terror,16.0,5.0
Misunderstood,14.0,6.0
Sorry for the Disturbance,4.0,5.0
American Hostage,1.0,10.0
River,17.0,6.4
The Call Up,56.0,4.8
Berserker,1.0,4.0
A Day in the Death of Joe Egg,5.0,5.6
We Think the World of You,3.0,8.0
An Englishman Abroad,1.0,6.0
The Return of the Soldier,2.0,6.3
Hands Up!,1.0,5.0
The Cherry Orchard,0.0,0.0
Hollywood North,0.0,0.0
Robinson Crusoe,85.0,5.8
Grandma,1.0,7.0
Basta Poco,3.0,4.3
Belle and Sebastian: The Adventure Continues,67.0,6.8
Nomi e cognomi,2.0,1.5
Bimboland,18.0,4.3
"Splash, Too",3.0,2.0
End of the Line,2.0,5.5
Blood Moon,0.0,0.0
Sky Line,1.0,6.0
The House,4.0,6.4
Sx_Tape,33.0,3.3
VeggieTales: Where's God When I'm Scared,3.0,6.0
VeggieTales: God Wants Me to Forgive Them!?!,2.0,4.0
"VeggieTales: Rack, Shack & Benny",3.0,6.7
VeggieTales: Are You My Neighbor?,1.0,1.0
VeggieTales: Dave and the Giant Pickle,2.0,1.3
VeggieTales: Very Silly Songs,1.0,7.5
VeggieTales: Josh and the Big Wall,2.0,5.5
VeggieTales: Madame Blueberry,3.0,4.3
VeggieTales: The End of Silliness? More Really Silly Songs!,0.0,0.0
VeggieTales: Esther...The Girl Who Became Queen,3.0,4.7
VeggieTales: King George and the Ducky,2.0,4.5
"VeggieTales: Lyle, the Kindly Viking",1.0,1.0
VeggieTales: The Ultimate Silly Song Countdown,3.0,4.2
VeggieTales: The Ballad of Little Joe,3.0,3.8
VeggieTales: Lord of the Beans,3.0,5.0
VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,4.0,3.9
VeggieTales: Duke and the Great Pie War,1.0,2.0
VeggieTales: LarryBoy & The Bad Apple,2.0,3.0
VeggieTales: Sheerluck Holmes and the Golden Ruler,2.0,3.0
VeggieTales: The Wonderful Wizard of Ha's,1.0,2.0
VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue,1.0,1.0
Below the Sea,0.0,0.0
Body,16.0,5.0
Dark Haul,6.0,4.6
David Bowie & the Story of Ziggy Stardust,5.0,6.7
Dim Sum Funeral,4.0,5.0
Heller in Pink Tights,6.0,5.8
King Cobra,118.0,5.9
Pirates of the Prairie,0.0,0.0
Street Angel,1.0,5.0
Sunnyside Up,1.0,10.0
The Alamo: Thirteen Days to Glory,3.0,5.3
The Touch,12.0,5.9
The Wedding March,3.0,4.3
Three Faces West,5.0,5.6
Tumbledown,2.0,5.0
Twilight Time,0.0,0.0
Why Did I Get Married? The Play,2.0,5.5
Youth,4.0,5.8
Whitey,4.0,6.9
Jaco,7.0,7.2
Sharknado 4: The 4th Awakens,88.0,4.3
Donald Trump's The Art of the Deal: The Movie,29.0,5.7
The Edge of Seventeen,952.0,7.3
Clinton Cash,9.0,7.7
When the Lights Went Out,49.0,5.8
Symphony No. 42,7.0,7.4
Hafu,0.0,0.0
Poi E: The Story of Our Song,0.0,0.0
Manhattan Romance,10.0,5.3
Intruder,9.0,3.9
'Master Harold'... and the Boys,3.0,6.3
Detective Conan: The Fourteenth Target,30.0,7.5
Detective Conan: The Last Wizard of the Century,31.0,7.2
The Last Brickmaker in America,1.0,7.0
Tibetana,0.0,0.0
95 Miles to Go,0.0,0.0
Prince Among Slaves,0.0,0.0
Anthropoid,251.0,6.9
Blood Father,525.0,6.2
Joshy,38.0,5.4
Snowtime!,21.0,5.4
Free to Run,6.0,8.2
Elle,498.0,6.6
Dough,20.0,5.0
The Little House,15.0,6.7
Anne of Green Gables,13.0,6.0
Daylight's End,37.0,5.3
The Mobfathers,11.0,6.0
The Lorry,3.0,5.0
T.R. Baskin,2.0,6.0
Anything Can Happen,2.0,4.5
Medusa,1.0,6.0
The Life and Death of a Porno Gang,16.0,6.5
Mr. Blue Sky: The Story of Jeff Lynne & ELO,7.0,7.3
Meeting David Wilson,1.0,7.0
Starship,4.0,5.5
Liar Game: The Final Stage,7.0,7.4
The Ducktators,6.0,5.5
TransFatty Lives,1.0,5.0
Anna M.,11.0,5.3
The Upturned Glass,4.0,7.8
Torpedo Bay,0.0,0.0
Grandmaster,10.0,6.1
The Polar Boy,0.0,0.0
The Days That Confused,2.0,7.0
Breaking the Surface,5.0,4.8
3 Days of Normal,4.0,4.9
Bubblegum and Broken Fingers,6.0,2.3
Wedding Day,1.0,5.0
Johan Falk: Kodnamn Lisa,10.0,6.8
Train to Busan,984.0,7.7
Johan Falk: Organizatsija Karayan,10.0,6.5
Johan Falk: Barninfiltratören,8.0,6.0
Johan Falk: Alla råns moder,6.0,6.3
Johan Falk: Spelets regler,10.0,6.7
Johan Falk: Leo Gaut,9.0,6.4
Johan Falk: National Target,7.0,6.7
"The Fjällbacka Murders: The Sea Gives, the Sea Takes",6.0,5.8
The Hidden Child,8.0,6.6
The Fjällbacka Murders: The Queen of Lights,6.0,5.0
The Fjällbacka Murders: Friends for Life,7.0,5.6
The Fjällbacka Murders: In the Eye of the Beholder,7.0,5.4
The Fjällbacka Murders: The Coast Rider,6.0,5.3
The San Francisco Story,1.0,5.0
Rough Shoot,2.0,6.0
Autobiography of a Princess,1.0,5.0
Street War,0.0,0.0
The Perfect Crime,0.0,0.0
Silence the Witness,0.0,0.0
A Dangerous Summer,0.0,0.0
The Rosa Parks Story,1.0,2.0
Friend Request,376.0,5.3
Let's Be Evil,43.0,4.4
Five Nights in Maine,14.0,5.4
Bazodee,1.0,10.0
Breaking Glass,12.0,7.0
Edge of Winter,39.0,5.6
Viral,101.0,5.5
The Remains,50.0,4.0
Family Lies,0.0,0.0
Sus ojos se cerraron y el mundo sigue andando,1.0,5.0
The Sicilian Girl,12.0,6.7
The Mind's Eye,26.0,5.1
Summer Camp,41.0,5.1
Just Tell Me What You Want,2.0,1.5
King: A Filmed Record... Montgomery to Memphis,1.0,10.0
The Appointment,2.0,6.0
A View from the Bridge,0.0,0.0
That Kind of Woman,1.0,6.0
The Making of Trump,3.0,2.5
We of the Never Never,2.0,7.0
The Land,7.0,6.4
Jedda,2.0,6.3
Lie Detector,7.0,8.3
Pete Johansson: You Might Also Enjoy Pete Johansson,2.0,7.0
The Edge,0.0,0.0
Hacking Democracy,7.0,7.7
Sworn Virgin,14.0,4.9
Jamie Foxx: I Might Need Security,6.0,6.3
Godfrey: Black By Accident,2.0,8.0
Bosch. The Garden of Dreams,0.0,0.0
E la chiamano estate,2.0,4.5
Best Night Ever,28.0,4.0
Fair Sex,2.0,5.0
Daisy Diamond,5.0,6.0
Hotel St. Pauli,0.0,0.0
Hit 'n Strum,3.0,4.7
"Tattoo, a Love Story",2.0,3.5
3 Geezers!,11.0,5.0
Lover,5.0,5.9
Those Who Kill - Shadow of the Past,5.0,5.3
"Siberia, Monamour",14.0,7.6
Swerve,10.0,5.1
Anita,20.0,6.3
Sket,12.0,4.9
The Break-up Artist,9.0,5.1
Respire,8.0,5.8
Shades,1.0,6.0
Deuce of Spades,2.0,5.3
Locked Down,11.0,4.1
Exit Speed,10.0,5.8
Polar Storm,17.0,4.1
Slovenian Girl,18.0,5.9
Road of No Return,6.0,4.8
Sara,12.0,7.0
Scrapbook,7.0,5.3
Midnight Son,15.0,6.7
Neighbor,7.0,5.4
Amateur Porn Star Killer,8.0,4.7
Amateur Porn Star Killer 3: The Final Chapter,5.0,5.6
Amateur Porn Star Killer 2,8.0,6.3
The Band,7.0,3.3
Swingers,6.0,6.3
Lift,3.0,3.7
I Was Here,4.0,5.9
Charlie & Boots,11.0,6.9
The Seamstress,13.0,4.0
The Boxer,2.0,2.5
Stone & Ed,1.0,1.0
Worry Dolls,18.0,3.8
ABCs of Death 2.5,8.0,5.0
Scab,1.0,5.5
Klown Forever,30.0,5.8
Dabbe: Bir cin vakasi,10.0,6.3
The Hexecutioners,6.0,4.8
Road to Kabul,1.0,7.0
Shelley,33.0,5.4
Ice,3.0,7.3
L'argent,6.0,6.9
Mechanic: Resurrection,1236.0,5.3
Secret Smile,13.0,6.0
Porto,5.0,7.8
The Children,6.0,6.3
I Wish I Knew,5.0,7.3
In the Room,9.0,4.6
Cal,11.0,5.9
Captain Webb,4.0,4.4
Mister John,3.0,5.7
Tom Segura: Mostly Stories,13.0,8.2
Antibirth,41.0,4.8
The 9th Life of Louis Drax,128.0,6.5
The Magnificent Seven,2358.0,5.9
Separation,1.0,5.0
Dwayne Perkins: Take Note,2.0,7.5
Sniper: Ghost Shooter,36.0,5.5
Assassin X,2.0,2.5
Downhill,2.0,8.0
Beta Test,29.0,5.3
The Valley of Light,3.0,5.3
American Fusion,0.0,0.0
The Russian Woodpecker,11.0,6.5
"Down the Deep, Dark Web",1.0,6.0
The Rack Pack,11.0,7.0
A Thousand Men and a Baby,0.0,0.0
Love's Long Journey,8.0,6.3
Love's Unending Legacy,6.0,5.4
Love's Unfolding Dream,8.0,5.7
Love Takes Wing,10.0,5.6
Love Finds A Home,6.0,5.2
Love Begins,4.0,6.9
Love's Everlasting Courage,5.0,4.7
Starchaser: The Legend of Orin,11.0,6.8
Skiptrace,181.0,5.5
"Monkeyshines, No. 3",5.0,3.3
Wintergartenprogramm,5.0,5.0
Droid Gunner,6.0,4.7
Édith et Marcel,0.0,0.0
I Am Breathing,1.0,5.0
A Stand Up Guy,5.0,4.1
3 Türken und ein Baby,23.0,5.9
Brian Posehn: Criminally Posehn,2.0,7.0
Moonlight,1831.0,7.3
Big Fish & Begonia,12.0,6.3
A Conspiracy of Faith,110.0,6.8
Naz & Maalik,1.0,9.0
The League of Gentlemen's Apocalypse,16.0,6.6
Love Like Poison,5.0,6.3
Moms on Strike,0.0,0.0
Jane's Journey,4.0,4.6
UFO... annientare S.H.A.D.O. stop. Uccidete Straker...,0.0,0.0
UFO - Distruggete base Luna!,0.0,0.0
Invaders from the Deep,0.0,0.0
The Sender,9.0,5.6
Dawn of the World,1.0,5.0
The Finest Hour,0.0,0.0
Seoul Station,29.0,5.8
The Levenger Tapes,1.0,4.0
Ghosts of Abu Ghraib,1.0,8.0
A Lot Like You,0.0,0.0
The Bronx Bull,8.0,5.7
The Bandit,2.0,7.0
The Childhood of a Leader,59.0,5.9
Cosmos Laundromat,3.0,6.5
The Fifth Seal,10.0,6.6
A Town Like Alice,10.0,6.0
Cardcaptor Sakura: The Movie,24.0,7.8
Ecstasy of Order: The Tetris Masters,13.0,7.0
Five,306.0,7.2
Masterminds,600.0,5.6
The Lesson,10.0,3.5
The Zodiac Killer,4.0,6.3
Cop Dog,1.0,7.0
Robo-Dog,1.0,6.0
Pelli Choopulu,4.0,7.8
Edge of Doom,4.0,5.1
Youth Runs Wild,0.0,0.0
Broadway Thru a Keyhole,0.0,0.0
Endgame,0.0,0.0
Endgame,4.0,5.8
Sidetracked,22.0,6.1
The Big Timer,0.0,0.0
Truth,9.0,5.6
Amateur Night,39.0,5.6
Rustom,25.0,7.3
Darkest Day,15.0,3.7
Tiny Giants 3D,8.0,8.1
Footsteps in the Fog,7.0,7.7
Who Killed Aunt Maggie?,2.0,4.0
One More Time with Feeling,20.0,8.4
Sensuela,4.0,4.5
Milestones,1.0,5.0
The Other Side,5.0,5.7
The Seventh Fire,2.0,6.5
13 Cameras,32.0,5.5
Kubo and the Two Strings,982.0,7.7
Paradise,2.0,2.0
The Spirit of '45,3.0,6.0
Down by Love,64.0,6.0
Keeping Rosy,11.0,6.1
Bridget Jones's Baby,972.0,6.3
The Light Between Oceans,403.0,6.9
Morgan,436.0,5.7
Queen of Katwe,103.0,7.1
Deepwater Horizon,1478.0,6.5
Miss Peregrine's Home for Peculiar Children,3213.0,6.5
The Girl on the Train,1837.0,6.2
Middle School: The Worst Years of My Life,70.0,6.9
The Accountant,2121.0,6.9
Kevin Hart: What Now ?,82.0,6.8
The American Side,16.0,4.8
It's Hard Being Loved by Jerks,3.0,7.3
Writer of O,1.0,8.0
"Me, Natalie",2.0,7.0
News from Planet Mars,21.0,5.1
Remember You,4.0,8.5
Sanam Teri Kasam,24.0,7.6
A Monster with a Thousand Heads,11.0,5.9
Phantom of the Theatre,4.0,6.4
Like for Likes,5.0,7.3
Cemetery of Splendour,50.0,4.4
High Strung,256.0,7.1
Arisan!,4.0,7.5
Time Renegades,15.0,7.4
Phantom Detective,11.0,7.1
Gie,5.0,5.9
Arisan! 2,1.0,8.0
Baaghi,19.0,6.4
Compadres,17.0,5.2
Detective Chinatown,10.0,7.2
Dishoom,22.0,5.5
Gentleman,2.0,8.5
God's Not Dead 2,73.0,5.6
Hockney,3.0,7.0
Housefull 3,24.0,5.2
Kabali,21.0,5.9
Ki and Ka,16.0,6.7
League of Gods,14.0,5.0
Mohenjo Daro,26.0,6.7
Catatan (Harian) Si Boy,1.0,6.0
Operation Chromite,32.0,5.5
Our Last Tango,6.0,7.0
Spirits' Homecoming,5.0,8.5
The First Monday in May,9.0,7.6
The Comedian,3.0,3.7
You Lucky Dog,4.0,4.8
The Tichborne Claimant,0.0,0.0
Hologram Man,3.0,4.0
Lady Day at Emerson's Bar & Grill,3.0,6.7
The Old Mill,23.0,7.7
Empire of Corpses,11.0,5.7
Children of the Age,2.0,5.0
Death of a Shadow,8.0,7.5
In Search of the Ultra-Sex,1.0,8.0
A Quiet Passion,26.0,7.5
Chosen,9.0,3.4
The Whole Truth,202.0,6.3
The Model,31.0,5.9
Sundown,30.0,5.9
American Honey,213.0,6.5
The Houses Are Full of Smoke,1.0,7.0
Matru Ki Bijlee Ka Mandola,21.0,5.6
Black Wax,0.0,0.0
My Class,1.0,9.0
Deon Cole: Cole-Blooded Seminar,3.0,8.3
Artie Lange: The Stench of Failure,2.0,6.5
Il pretore,1.0,6.0
Tom Papa: Freaked Out,0.0,0.0
Abandoned Dead,1.0,2.0
The 13 Roses,14.0,6.5
"Falkenau, the Impossible",0.0,0.0
The Legend of Speed,2.0,3.3
Out of Love,2.0,4.8
Sunstruck,0.0,0.0
Hieronymus Bosch: Touched by the Devil,1.0,8.0
Cutting Class,13.0,5.4
Toomelah,7.0,6.4
1st to Die,2.0,3.0
Trapped in a Purple Haze,0.0,0.0
The Ranch,3.0,1.3
Say Goodnight,2.0,5.0
Yeti: Curse of the Snow Demon,13.0,2.9
Recipe for a Perfect Christmas,2.0,5.8
Scarlett,6.0,7.1
Cambio de Ruta,8.0,7.4
Idlers of the Fertile Valley,2.0,8.0
The King,4.0,6.6
How to Get Rid of the Others,5.0,6.2
Blood on the Land,2.0,8.0
No Budget Story,4.0,6.3
When Women Had Tails,7.0,5.5
People in the Sun,2.0,7.5
Local Color,8.0,6.1
Imperium,381.0,6.3
Blush,9.0,6.2
The Wounded Angel,4.0,7.3
Road to Istanbul,5.0,6.8
The Greggs,0.0,0.0
Boycott,2.0,5.8
David Brent: Life on the Road,104.0,6.0
Race 2,31.0,5.2
The Invisible Maniac,7.0,4.0
Steel Frontier,3.0,6.3
Saved by the Bell: Wedding in Las Vegas,11.0,4.3
Blood Lake,22.0,4.0
Marcello Marcello,5.0,5.5
Marock,10.0,6.1
Casanegra,3.0,5.5
Horses of God,15.0,7.5
Scenes from the Class Struggle in Portugal,0.0,0.0
Louis C.K.: One Night Stand,8.0,7.3
Vintage Tomorrows,0.0,0.0
The Emperor and the Golem,6.0,7.2
The Country Doctor,67.0,6.0
Tomcat,0.0,0.0
Lost Songs: The Basement Tapes Continued,2.0,7.8
Big Beat,2.0,3.5
Fatal Intuition,9.0,5.8
26 Years,14.0,6.7
I Am Not a Serial Killer,126.0,6.2
"Cheating Death, Stealing Life: The Eddie Guerrero Story",0.0,0.0
Frankie Boyle - Live - The Last Days of Sodom,6.0,7.8
Eddie Pepitone: In Ruins,0.0,0.0
Fascisti su Marte,13.0,6.5
Un attore contro - Gian Maria Volonté,0.0,0.0
"Dave Attell: Hey, Your Mouth's Not Pregnant!",1.0,7.0
The Best of Insomniac with Dave Attell Volume 1,2.0,9.0
Chris D'Elia: Incorrigible,8.0,4.9
2061 - Un anno eccezionale,20.0,3.3
Metronotte,0.0,0.0
Figli di Annibale,2.0,4.0
The Barber of Rio,7.0,6.6
On the Dark Continent,2.0,7.0
Puerto Escondido,17.0,6.5
On tour,7.0,7.3
Marrakech Express,22.0,7.3
I Carabbinieri,1.0,6.0
Il Ras del quartiere,3.0,4.3
Eccezzziunale... veramente,41.0,5.9
In the Pope's Eye,9.0,6.0
High School Record,1.0,2.0
VHS Massacre: Cult Films and the Decline of Physical Media,7.0,5.4
These Daughters of Mine,5.0,6.2
Åke and His World,1.0,0.5
P & B,1.0,6.0
The Office Party,2.0,5.0
The Women on the Roof,1.0,5.0
s/y Glädjen,1.0,5.0
Hip hip hurra!,1.0,5.0
The Serpent's Way,2.0,6.0
The Dogs of Riga,2.0,4.5
Sista dansen,3.0,5.3
Murder at the Savoy,4.0,5.8
The Ox,3.0,6.5
Kiss Kiss (Bang Bang),11.0,5.4
Moomins and the Comet Chase,3.0,4.0
As If I Am Not There,6.0,6.9
Puppet on a Chain,10.0,6.7
Last Hijack,1.0,5.0
3 Hati Dua Dunia Satu Cinta,0.0,0.0
Kizumonogatari Part 1: Tekketsu,16.0,7.6
Broken Blade: Book One - The Time of Awakening,6.0,6.3
Broken Blade: Book Three - The Mark of the Assassin's Dagger,3.0,5.2
Broken Blade: Book Two - The Split Path,4.0,6.1
Broken Blade: Book Four - The Earth of Calamity,3.0,5.2
Broken Blade: Book Five - The Horizon Between Life and Death,3.0,5.2
Broken Blade: Book Six - Enclave of Lamentations,3.0,8.2
Steins;Gate: The Movie − Load Region of Déjà Vu,44.0,7.2
Cuisine et dépendances,12.0,6.3
Agathe Cléry,54.0,4.8
Ajin: Demi-Human - Compel,8.0,7.5
Psycho-Pass: The Movie,40.0,7.2
Last Minute,0.0,0.0
Dancin' It's On,2.0,4.3
The Black Hole,10.0,3.2
Wonder Women!: The Untold Story of American Superheroines,2.0,6.0
I'm Staying,6.0,5.8
Second Coming,6.0,5.9
Shell,15.0,6.4
Hands of Stone,110.0,6.0
Gun Hill,7.0,6.4
Uncle P,3.0,7.7
Bending the Rules,0.0,0.0
A Lovasíjász,0.0,0.0
The Fits,44.0,6.7
Morris from America,37.0,6.0
Figli – Hijos,3.0,8.3
The Lost Honour of Christopher Jefferies,15.0,7.2
Nocturna,9.0,4.6
Arianna,4.0,6.0
What's Between Us,1.0,5.0
Sky,17.0,6.4
Fools on the Hill,0.0,0.0
The Triple Echo,3.0,6.3
War Book,7.0,5.6
A Life for a Life,1.0,5.0
Pikadero,0.0,0.0
Hattrick,1.0,5.0
The Last Heist,24.0,4.9
Cool Kids Don't Cry,28.0,7.9
Burning Bodhi,6.0,5.7
Shin Godzilla,152.0,6.6
"Be Silent, Sorrow, Be Silent",3.0,5.7
The Green Elephant,8.0,6.0
Sniper: Special Ops,25.0,5.0
Hard Target 2,44.0,5.6
Rabbit Seasoning,29.0,7.1
Cartels,13.0,5.0
Honey 3: Dare to Dance,63.0,5.1
Winnie-the-Pooh,28.0,6.5
The Golden Fortress,6.0,7.9
Secret of the Incas,9.0,5.1
The Intervention,38.0,6.1
The Sea of Trees,133.0,6.3
Highway Patrolman,2.0,8.0
Showman,0.0,0.0
Street Fighter IV: The Ties That Bind,5.0,5.8
Función de noche,1.0,5.0
La pelle,4.0,5.3
Winnie-the-Pooh Goes Visiting,20.0,6.9
The Peace Killers,5.0,5.6
XOXO,149.0,6.0
Honeymoon,3.0,5.0
Lake Bodom,26.0,5.6
"Poverty, Inc.",2.0,6.5
Terra,9.0,9.1
Love Hurts,25.0,6.5
Something Evil,13.0,5.0
Your Name.,1030.0,8.5
Birdboy: The Forgotten Children,7.0,7.7
Refrigerantes e Canções de Amor,0.0,0.0
My Babysitter's a Vampire,54.0,5.6
The Rooftop,19.0,6.1
Window Water Baby Moving,17.0,7.6
Dan Soder: Not Special,0.0,0.0
Aurora,2.0,3.5
Boat Builders,10.0,7.1
Stella,0.0,0.0
Wabash Avenue,1.0,7.0
Midnight Man,1.0,7.0
Chevolution,1.0,5.0
Davy Crockett and the River Pirates,12.0,5.9
Deep Core,6.0,3.3
Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team,2.0,9.5
Forsaken,7.0,4.1
Gargoyles,11.0,5.9
Killjoy,1.0,10.0
The Thirsting,1.0,5.0
Our Gang,3.0,6.7
Refuge,3.0,5.3
Mexico's Most Wanted,1.0,6.0
Sequoia,3.0,6.3
Sequoia,0.0,0.0
Seven Years Bad Luck,4.0,5.6
The Architect,9.0,4.8
The Cuckoos,1.0,9.0
The Falcon Takes Over,9.0,6.0
The Forest,14.0,4.0
The Forest,1.0,2.5
The Forest,2.0,5.0
The Mermaid,10.0,4.5
Torchy Blane in Panama,2.0,6.0
Traveling Saleslady,2.0,6.8
Moss Rose,3.0,6.0
"No, No, Nanette",0.0,0.0
The Veils of Bagdad,0.0,0.0
The Very Private Life of Mister Sim,23.0,5.9
Eyes of a Thief,1.0,5.0
On the Other Side,2.0,8.5
Greetings From Fukushima,9.0,5.8
A Visit with Truman Capote,2.0,6.3
Dhamaal,18.0,6.1
Larry Kramer In Love & Anger,3.0,6.3
Wondrous Boccaccio,24.0,5.8
Here Is My Heart,2.0,7.5
She Loves Me Not,0.0,0.0
Star Spangled Rhythm,3.0,6.3
Birth of the Blues,2.0,5.0
Rhythm on the River,0.0,0.0
